source_id,ra,parallax,parallax_error,phot_g_mean_mag,bp_rp,phot_bp_mean_mag,phot_rp_mean_mag
70024154658949120,56.645215600086246,7.379061618516552,0.1644261,8.645617,0.4909296,8.819336,8.328406
70024356520465664,56.63472772160258,7.376009369345683,0.1953426,17.451334,3.3127155,18.828676,15.515961
70036695963457792,56.51536449392529,7.954880662205942,0.062660865,16.64712,3.0286245,18.404922,15.376298
70097993736685952,55.69916231255688,7.566991765613759,0.07414092,16.68466,3.1953192,18.58404,15.3887205
64162417653982976,57.524617028874474,7.260930955449633,0.03140826,15.388246,2.509387,16.745853,14.236466
64667535869958784,55.2270611799686,7.198159429661968,0.08160863,17.04338,3.154543,18.909876,15.755333
64754367224194176,56.31444634634663,7.01155969123129,0.079077184,16.741035,2.938136,18.422869,15.484733
64795289673433728,56.557800866024586,7.446592878019465,0.07163346,16.55351,3.1778345,18.437225,15.259391
64798691287540224,56.41633572294943,7.291631614082201,0.031539224,7.800061,0.25158405,7.878221,7.626637
64874866827592832,56.27878327455477,6.795946891278926,0.055257052,16.086285,2.5428247,17.475353,14.9325285
64943758103791104,57.38580185574098,7.488137995795465,0.06682858,16.382866,3.1140919,18.20926,15.095169
64971933089093760,56.534933945361814,7.388568334356815,0.015051717,13.21777,1.6409626,13.992208,12.351245
64987876007763968,57.06355849715922,7.353462097116693,0.07306821,16.418585,2.8655157,18.037115,15.171599
64997187496822912,57.254848933906466,7.406563177256344,0.15276346,17.813745,3.2330704,19.713297,16.480227
64999558318784768,57.057450573687056,7.437404133116667,0.05842575,15.923727,2.796442,17.508135,14.711693
65014195567317504,57.03323531524461,7.607866490051984,0.053744268,15.997229,2.7870903,17.562798,14.775707
65021720349544192,55.60344137022338,7.680121346412179,0.023332115,14.421378,2.1709862,15.541614,13.370627
65042439271761280,55.44449969060987,7.382324950580081,0.094381,17.29081,3.2460575,19.234756,15.988699
65056526764528128,55.93744520454143,7.183729162793427,0.037428692,15.538341,2.6872349,17.033222,14.345987
65072435323295872,56.04683380132059,7.58020870179761,0.019846452,11.193929,1.0334635,11.627196,10.593733
65079788307324672,55.651179029374646,7.456015960593475,0.07108709,16.140701,2.8447046,17.753311,14.908607
65098823602690688,55.1612511801263,8.391118531506532,0.06502108,14.233009,2.3172379,15.11863,12.801393
